contentType,title,abstract,abstract_cn,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,normed_countrys,normed_unique_universitys,normed_universitys,publishedAt,publishedAtString,subjects,title_cn,url,volume
news & views,A very versatile nanocapsule,,,,[],True,"[""Darrell W. Kuykendall"", ""Steven C. Zimmerman""]","Kuykendall, D., Zimmerman, S. A very versatile nanocapsule. Nature Nanotech2, 201–202 (2007).",52,0,24,aplusplus,10.1038/nnano.2007.90,https://doi.org/10.1038/nnano.2007.90,,4,nnano,nature nanotechnology,,,,1175385600,2007-04-01,,多功能纳米胶囊 ,https://www.nature.com/articles/nnano.2007.90,2
news & views,Nanocarriers shape up for long life,,,,[],True,"[""Nobuhiro Nishiyama""]","Nishiyama, N.  Nanocarriers shape up for long life. Nature Nanotech2, 203–204 (2007).",189,1,126,aplusplus,10.1038/nnano.2007.88,https://doi.org/10.1038/nnano.2007.88,,4,nnano,nature nanotechnology,,,,1175385600,2007-04-01,,纳米载体可以延长使用寿命 ,https://www.nature.com/articles/nnano.2007.88,2
news & views,Memoirs of a spin,,,,[],True,"[""Stefano Sanvito""]","Sanvito, S. Memoirs of a spin. Nature Nanotech2, 204–206 (2007).",51,0,31,aplusplus,10.1038/nnano.2007.87,https://doi.org/10.1038/nnano.2007.87,,4,nnano,nature nanotechnology,,,,1175385600,2007-04-01,,旋转回忆录 ,https://www.nature.com/articles/nnano.2007.87,2
news & views,Vortex ups and downs,,,,[],True,"[""Jessica Thomas""]","Thomas, J. Vortex ups and downs. Nature Nanotech2, 206 (2007).",52,1,24,aplusplus,10.1038/nnano.2007.92,https://doi.org/10.1038/nnano.2007.92,,4,nnano,nature nanotechnology,,,,1175385600,2007-04-01,,漩涡起伏 ,https://www.nature.com/articles/nnano.2007.92,2
news & views,A flexible approach to mobility,,,,[],True,"[""Seunghun Hong"", ""Sung Myung""]","Hong, S., Myung, S. A flexible approach to mobility. Nature Nanotech2, 207–208 (2007).",583,6,346,aplusplus,10.1038/nnano.2007.89,https://doi.org/10.1038/nnano.2007.89,,4,nnano,nature nanotechnology,,,,1175385600,2007-04-01,,灵活的出行方式 ,https://www.nature.com/articles/nnano.2007.89,2
research highlights,"Atomic switches, nanotubes in the environment, multiferroic nanomaterials and more",,,,[],True,[],"Atomic switches, nanotubes in the environment, multiferroic nanomaterials and more. Nature Nanotech2, 264–265 (2007).",9,0,0,aplusplus,10.1038/nnano.2007.124,https://doi.org/10.1038/nnano.2007.124,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,原子开关，环境中的纳米管，多铁纳米材料等 ,https://www.nature.com/articles/nnano.2007.124,2
research highlights,Top down bottom up: Hire and hire,,,,[],True,[],"Top down bottom up: Hire and hire. Nature Nanotech2, 265 (2007).",18,0,0,aplusplus,10.1038/nnano.2007.125,https://doi.org/10.1038/nnano.2007.125,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,自上而下，自下而上：雇用和雇用 ,https://www.nature.com/articles/nnano.2007.125,2
news & views,Magnetic tips probe the nanoworld,,,,[],True,"[""Ernst Meyer"", ""Simon Rast""]","Meyer, E., Rast, S. Magnetic tips probe the nanoworld. Nature Nanotech2, 267–268 (2007).",19,0,4,aplusplus,10.1038/nnano.2007.115,https://doi.org/10.1038/nnano.2007.115,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,磁性探针探查纳米世界 ,https://www.nature.com/articles/nnano.2007.115,2
news & views,Will fluidic electronics take off?,,,,[],True,"[""Martin A. M. Gijs""]","Gijs, M. Will fluidic electronics take off?. Nature Nanotech2, 268–270 (2007).",60,0,27,aplusplus,10.1038/nnano.2007.116,https://doi.org/10.1038/nnano.2007.116,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,流体电子产品会起飞吗？ ,https://www.nature.com/articles/nnano.2007.116,2
news & views,Catalysts under the microscope,,,,[],True,"[""Simon J. Higgins"", ""Richard J. Nichols""]","Higgins, S., Nichols, R. Catalysts under the microscope. Nature Nanotech2, 270–271 (2007).",21,0,4,aplusplus,10.1038/nnano.2007.117,https://doi.org/10.1038/nnano.2007.117,,5,nnano,nature nanotechnology,,,,1177200000,2007-04-22,,显微镜下的催化剂 ,https://www.nature.com/articles/nnano.2007.117,2
news & views,High fidelity,,,,[],True,"[""Jessica Thomas""]","Thomas, J. High fidelity. Nature Nanotech2, 271 (2007).",26,0,0,aplusplus,10.1038/nnano.2007.120,https://doi.org/10.1038/nnano.2007.120,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,高保真度 ,https://www.nature.com/articles/nnano.2007.120,2
news & views,Silica breaks through in plants,,,,[],True,"[""David W. Galbraith""]","Galbraith, D. Silica breaks through in plants. Nature Nanotech2, 272–273 (2007).",75,3,51,aplusplus,10.1038/nnano.2007.118,https://doi.org/10.1038/nnano.2007.118,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,二氧化硅在植物中突破 ,https://www.nature.com/articles/nnano.2007.118,2
news & views,Magic nanoclusters of gold,,,,[],True,"[""Pekka Pyykk\u00f6""]","Pyykkö, P. Magic nanoclusters of gold. Nature Nanotech2, 273–274 (2007).",179,0,63,aplusplus,10.1038/nnano.2007.119,https://doi.org/10.1038/nnano.2007.119,,5,nnano,nature nanotechnology,,,,1177977600,2007-05-01,,神奇的纳米金簇 ,https://www.nature.com/articles/nnano.2007.119,2
research highlights,"Nanometrology and the ampere, logical nanobiosensors, generating power from nanowires, and more",,,,[],True,[],"Nanometrology and the ampere, logical nanobiosensors, generating power from nanowires, and more. Nature Nanotech2, 336–337 (2007).",17,0,0,aplusplus,10.1038/nnano.2007.166,https://doi.org/10.1038/nnano.2007.166,,6,nnano,nature nanotechnology,,,,1180656000,2007-06-01,,纳米计量学和安培逻辑纳米生物传感器，可从纳米线中产生能量等 ,https://www.nature.com/articles/nnano.2007.166,2
research highlights,Top down bottom up: Weigh to go,,,,[],True,[],"Top down bottom up: Weigh to go. Nature Nanotech2, 337 (2007).",11,0,0,aplusplus,10.1038/nnano.2007.167,https://doi.org/10.1038/nnano.2007.167,,6,nnano,nature nanotechnology,,,,1180656000,2007-06-01,,自上而下自下而上：权衡 ,https://www.nature.com/articles/nnano.2007.167,2
news & views,Nanotechnology meets bubbleology,,,,[],True,"[""Alan Dalton"", ""Izabela Jurewicz""]","Dalton, A., Jurewicz, I. Nanotechnology meets bubbleology. Nature Nanotech2, 339–340 (2007).",21,0,3,aplusplus,10.1038/nnano.2007.158,https://doi.org/10.1038/nnano.2007.158,,6,nnano,nature nanotechnology,,,,1180224000,2007-05-27,,纳米技术遇见气泡学 ,https://www.nature.com/articles/nnano.2007.158,2
news & views,Sorting out left from right,,,,[],True,"[""Michael S. Strano""]","Strano, M. Sorting out left from right. Nature Nanotech2, 340–341 (2007).",79,0,24,aplusplus,10.1038/nnano.2007.157,https://doi.org/10.1038/nnano.2007.157,,6,nnano,nature nanotechnology,,,,1180656000,2007-06-01,,从右到左排序 ,https://www.nature.com/articles/nnano.2007.157,2
news & views,Chip maker turns to self-assembly,,,,[],True,"[""Peter Rodgers""]","Rodgers, P. Chip maker turns to self-assembly. Nature Nanotech2, 342 (2007).",48,0,7,aplusplus,10.1038/nnano.2007.162,https://doi.org/10.1038/nnano.2007.162,,6,nnano,nature nanotechnology,,,,1180656000,2007-06-01,,芯片制造商转向自组装 ,https://www.nature.com/articles/nnano.2007.162,2
news & views,Inside track weighs in with solution,,,,[],True,"[""Javier Tamayo""]","Tamayo, J. Inside track weighs in with solution. Nature Nanotech2, 342–343 (2007).",12,0,1,aplusplus,10.1038/nnano.2007.159,https://doi.org/10.1038/nnano.2007.159,,6,nnano,nature nanotechnology,,,,1180656000,2007-06-01,,内部轨道与解决方案结合在一起 ,https://www.nature.com/articles/nnano.2007.159,2
news & views,Drip painting on a hot canvas,,,,[],True,"[""Colin Bain""]","Bain, C. Drip painting on a hot canvas. Nature Nanotech2, 344–345 (2007).",36,0,2,aplusplus,10.1038/nnano.2007.160,https://doi.org/10.1038/nnano.2007.160,,6,nnano,nature nanotechnology,,,,1180656000,2007-06-01,,滴在热画布上的绘画 ,https://www.nature.com/articles/nnano.2007.160,2
research highlights,"Spintronics in silicon, nanoclusters within nanoclusters, art restoration with nanodroplets, the theory of viruses, and more",,,,[],True,[],"Spintronics in silicon, nanoclusters within nanoclusters, art restoration with nanodroplets, the theory of viruses, and more. Nature Nanotech2, 388–389 (2007).",16,0,1,aplusplus,10.1038/nnano.2007.202,https://doi.org/10.1038/nnano.2007.202,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,硅中的自旋电子学，纳米团簇中的纳米团簇，具有纳米液滴的艺术品修复，病毒理论等等 ,https://www.nature.com/articles/nnano.2007.202,2
research highlights,Top down bottom up: Strength in numbers,,,,[],True,[],"Top down bottom up: Strength in numbers. Nature Nanotech2, 389 (2007).",10,0,0,aplusplus,10.1038/nnano.2007.203,https://doi.org/10.1038/nnano.2007.203,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,自上而下，自下而上：数字强度 ,https://www.nature.com/articles/nnano.2007.203,2
news & views,Molecular freeze frame,,,,[],True,"[""Young Kuk""]","Kuk, Y. Molecular freeze frame. Nature Nanotech2, 391–392 (2007).",12,0,0,aplusplus,10.1038/nnano.2007.198,https://doi.org/10.1038/nnano.2007.198,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,分子冻结框架 ,https://www.nature.com/articles/nnano.2007.198,2
news & views,Nanowire lasers get in tune,,,,[],True,"[""Jessica Thomas""]","Thomas, J. Nanowire lasers get in tune. Nature Nanotech2, 392 (2007).",9,0,0,aplusplus,10.1038/nnano.2007.211,https://doi.org/10.1038/nnano.2007.211,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,纳米线激光器与时俱进 ,https://www.nature.com/articles/nnano.2007.211,2
news & views,Filling the gap,,,,[],True,"[""Daniel Therriault""]","Therriault, D. Filling the gap. Nature Nanotech2, 393–394 (2007).",37,0,4,aplusplus,10.1038/nnano.2007.199,https://doi.org/10.1038/nnano.2007.199,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,填补空白 ,https://www.nature.com/articles/nnano.2007.199,2
news & views,Bacteria give nanoparticles a ride,,,,[],True,"[""Guido Dietrich""]","Dietrich, G. Bacteria give nanoparticles a ride. Nature Nanotech2, 394–395 (2007).",68,0,0,aplusplus,10.1038/nnano.2007.161,https://doi.org/10.1038/nnano.2007.161,,7,nnano,nature nanotechnology,,,,1181433600,2007-06-10,,细菌让纳米粒子顺风顺水 ,https://www.nature.com/articles/nnano.2007.161,2
news & views,New first for double slits,,,,[],True,"[""Peter Rodgers""]","Rodgers, P. New first for double slits. Nature Nanotech2, 396 (2007).",46,0,1,aplusplus,10.1038/nnano.2007.200,https://doi.org/10.1038/nnano.2007.200,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,新的双缝第一 ,https://www.nature.com/articles/nnano.2007.200,2
news & views,Highs and lows in the density of water,,,,[],True,"[""Austen Angell""]","Angell, A. Highs and lows in the density of water. Nature Nanotech2, 396–398 (2007).",45,0,12,aplusplus,10.1038/nnano.2007.201,https://doi.org/10.1038/nnano.2007.201,,7,nnano,nature nanotechnology,,,,1183248000,2007-07-01,,水密度的高低 ,https://www.nature.com/articles/nnano.2007.201,2
research highlights,"Ice nanocrystals, graphene spin valves, nanotube reactors, DNA templates and more",,,,[],True,[],"Ice nanocrystals, graphene spin valves, nanotube reactors, DNA templates and more. Nature Nanotech2, 458–459 (2007).",11,0,0,aplusplus,10.1038/nnano.2007.242,https://doi.org/10.1038/nnano.2007.242,,8,nnano,nature nanotechnology,,,,1185926400,2007-08-01,,冰纳米晶体，石墨烯旋转阀，纳米管反应器，DNA模板等 ,https://www.nature.com/articles/nnano.2007.242,2
research highlights,Meeting of minds,,,,[],True,[],"Meeting of minds. Nature Nanotech2, 459 (2007).",11,0,2,aplusplus,10.1038/nnano.2007.243,https://doi.org/10.1038/nnano.2007.243,,8,nnano,nature nanotechnology,,,,1185926400,2007-08-01,,见面 ,https://www.nature.com/articles/nnano.2007.243,2
news & views,Getting a feeling for the nanoworld,,,,[],True,"[""Robert W. Stark""]","Stark, R. Getting a feeling for the nanoworld. Nature Nanotech2, 461–462 (2007).",47,0,19,aplusplus,10.1038/nnano.2007.233,https://doi.org/10.1038/nnano.2007.233,,8,nnano,nature nanotechnology,,,,1185667200,2007-07-29,,感受纳米世界 ,https://www.nature.com/articles/nnano.2007.233,2
news & views,Diamondoids display their potential,,,,[],True,"[""Neil D. Drummond""]","Drummond, N. Diamondoids display their potential. Nature Nanotech2, 462–463 (2007).",27,3,17,aplusplus,10.1038/nnano.2007.232,https://doi.org/10.1038/nnano.2007.232,,8,nnano,nature nanotechnology,,,,1185926400,2007-08-01,,类金刚石显示其潜力 ,https://www.nature.com/articles/nnano.2007.232,2
news & views,Nanowire arrays build themselves,,,,[],True,"[""Charles T. Black""]","Black, C. Nanowire arrays build themselves. Nature Nanotech2, 464–465 (2007).",37,0,22,aplusplus,10.1038/nnano.2007.244,https://doi.org/10.1038/nnano.2007.244,,8,nnano,nature nanotechnology,,,,1185926400,2007-08-01,,纳米线阵列自行构建 ,https://www.nature.com/articles/nnano.2007.244,2
news & views,On the brain,,,,[],True,"[""Ai Lin Chun""]","Chun, A. On the brain. Nature Nanotech2, 465 (2007).",14,0,1,aplusplus,10.1038/nnano.2007.245,https://doi.org/10.1038/nnano.2007.245,,8,nnano,nature nanotechnology,,,,1185926400,2007-08-01,,在大脑上 ,https://www.nature.com/articles/nnano.2007.245,2
news & views,"Wood, trees and nanotechnology",,,,[],True,"[""James F. Beecher""]","Beecher, J. Wood, trees and nanotechnology. Nature Nanotech2, 466–467 (2007).",123,3,52,aplusplus,10.1038/nnano.2007.239,https://doi.org/10.1038/nnano.2007.239,,8,nnano,nature nanotechnology,,,,1185926400,2007-08-01,,木材，树木和纳米技术 ,https://www.nature.com/articles/nnano.2007.239,2
news & views,Magnetic nanoparticles hit the target,,,,[],True,"[""Alidad Amirfazli""]","Amirfazli, A. Magnetic nanoparticles hit the target. Nature Nanotech2, 467–468 (2007).",93,0,52,aplusplus,10.1038/nnano.2007.234,https://doi.org/10.1038/nnano.2007.234,,8,nnano,nature nanotechnology,,,,1185062400,2007-07-22,,磁性纳米粒子命中目标 ,https://www.nature.com/articles/nnano.2007.234,2
research highlights,"Imaging defects in nanotubes, detecting molecules with graphene, tracking cells with quantum dots, and more",,,,[],True,[],"Imaging defects in nanotubes, detecting molecules with graphene, tracking cells with quantum dots, and more. Nature Nanotech2, 530–531 (2007).",16,0,0,aplusplus,10.1038/nnano.2007.277,https://doi.org/10.1038/nnano.2007.277,,9,nnano,nature nanotechnology,,,,1188604800,2007-09-01,,成像纳米管中的缺陷，使用石墨烯检测分子，使用量子点跟踪细胞等 ,https://www.nature.com/articles/nnano.2007.277,2
research highlights,Strengthening old ties,,,,[],True,[],"Strengthening old ties. Nature Nanotech2, 531 (2007).",8,0,0,aplusplus,10.1038/nnano.2007.278,https://doi.org/10.1038/nnano.2007.278,,9,nnano,nature nanotechnology,,,,1188604800,2007-09-01,,加强旧联系 ,https://www.nature.com/articles/nnano.2007.278,2
news & views,Available in print,,,,[],True,"[""J. Alexander Liddle""]","Liddle, J. Available in print. Nature Nanotech2, 533–534 (2007).",16,0,2,aplusplus,10.1038/nnano.2007.281,https://doi.org/10.1038/nnano.2007.281,,9,nnano,nature nanotechnology,,,,1188604800,2007-09-01,,有印刷版 ,https://www.nature.com/articles/nnano.2007.281,2
news & views,Regime change for nanowire growth,,,,[],True,"[""Jonas Johansson""]","Johansson, J. Regime change for nanowire growth. Nature Nanotech2, 534–535 (2007).",31,0,8,aplusplus,10.1038/nnano.2007.280,https://doi.org/10.1038/nnano.2007.280,,9,nnano,nature nanotechnology,,,,1188604800,2007-09-01,,纳米线增长的制度改变 ,https://www.nature.com/articles/nnano.2007.280,2
news & views,Hidden talent,,,,[],True,"[""J. Manuel Perez""]","Perez, J. Hidden talent. Nature Nanotech2, 535–536 (2007).",225,7,126,aplusplus,10.1038/nnano.2007.282,https://doi.org/10.1038/nnano.2007.282,,9,nnano,nature nanotechnology,,,,1188086400,2007-08-26,,隐藏的人才 ,https://www.nature.com/articles/nnano.2007.282,2
news & views,Breaking up is a grating experience,,,,[],True,"[""Ben Freund""]","Freund, B. Breaking up is a grating experience. Nature Nanotech2, 537–538 (2007).",16,0,10,aplusplus,10.1038/nnano.2007.279,https://doi.org/10.1038/nnano.2007.279,,9,nnano,nature nanotechnology,,,,1188691200,2007-09-02,,分手是令人难忘的经历 ,https://www.nature.com/articles/nnano.2007.279,2
news & views,Cooling electrons one by one,,,,[],True,"[""Silvano De Franceschi"", ""Natalio Mingo""]","De Franceschi, S., Mingo, N. Cooling electrons one by one. Nature Nanotech2, 538–539 (2007).",19,0,2,aplusplus,10.1038/nnano.2007.284,https://doi.org/10.1038/nnano.2007.284,,9,nnano,nature nanotechnology,,,,1188604800,2007-09-01,,一对一冷却电子 ,https://www.nature.com/articles/nnano.2007.284,2
research highlights,Research highlights,,,,[],True,[],"Research highlights. Nature Nanotech2, 592–593 (2007).",14,0,0,aplusplus,10.1038/nnano.2007.311,https://doi.org/10.1038/nnano.2007.311,,10,nnano,nature nanotechnology,,,,1191196800,2007-10-01,,研究重点 ,https://www.nature.com/articles/nnano.2007.311,2
research highlights,Going for growth,,,,[],True,[],"Going for growth. Nature Nanotech2, 593 (2007).",10,0,0,aplusplus,10.1038/nnano.2007.312,https://doi.org/10.1038/nnano.2007.312,,10,nnano,nature nanotechnology,,,,1191196800,2007-10-01,,追求增长 ,https://www.nature.com/articles/nnano.2007.312,2
news & views,Nanowires charge towards integration,,,,[],True,"[""Mark A. Eriksson"", ""Mark Friesen""]","Eriksson, M., Friesen, M. Nanowires charge towards integration. Nature Nanotech2, 595–596 (2007).",26,6,3,aplusplus,10.1038/nnano.2007.314,https://doi.org/10.1038/nnano.2007.314,,10,nnano,nature nanotechnology,,,,1191110400,2007-09-30,,纳米线向集成充电 ,https://www.nature.com/articles/nnano.2007.314,2
